OrderID,OrderDate,Year,Month,CustomerID,CustomerRegion,ProductCategory,ProductName,UnitPrice,Quantity,DiscountPct,GrossSales,DiscountAmount,NetSales,COGS,Profit,PaymentMethod,ShippingStatus
1158,2025-07-30,2025,07,CUST-419,Middle East,Office Supplies,Desk LED Lighting Bar,39.0,1,0.1,39.0,3.9,35.1,23.4,11.7,PayPal,Delivered
1159,2025-10-23,2025,10,CUST-967,Europe,Furniture,Acoustic Soundproofing Panel,120.0,3,0.15,360.0,54.0,306.0,216.0,90.0,Credit Card,Delivered
1160,2025-10-12,2025,10,CUST-926,Europe,Office Supplies,Ergonomic Desk Chair,299.0,5,0.2,1495.0,299.0,1196.0,897.0,299.0,Corporate Invoice,Processing
1161,2025-11-15,2025,11,CUST-284,North America,Furniture,Executive Conference Table,899.0,10,0.1,8990.0,899.0,8091.0,5394.0,2697.0,PayPal,Delivered
1162,2025-06-23,2025,06,CUST-773,Middle East,Office Supplies,Ergonomic Desk Chair,299.0,3,0.05,897.0,44.85,852.15,538.2,313.95,Corporate Invoice,Delivered
1163,2025-03-14,2025,03,CUST-485,Europe,Furniture,Executive Conference Table,899.0,2,0.2,1798.0,359.6,1438.4,1078.8,359.6,Corporate Invoice,Shipped
1164,2025-06-24,2025,06,CUST-710,Middle East,Technology,AI Vision Camera,249.0,5,0.1,1245.0,124.5,1120.5,747.0,373.5,Credit Card,Delivered
1165,2025-03-21,2025,03,CUST-553,Asia-Pacific,Technology,Mechanical Keyboard RGB,89.0,1,0.0,89.0,0.0,89.0,53.4,35.6,Corporate Invoice,Shipped
1166,2025-11-07,2025,11,CUST-216,Middle East,Office Supplies,Desk LED Lighting Bar,39.0,5,0.05,195.0,9.75,185.25,117.0,68.25,PayPal,Shipped
1167,2025-02-26,2025,02,CUST-146,Asia-Pacific,Office Supplies,Eco Notebook & Pen Set,19.0,8,0.2,152.0,30.4,121.6,91.2,30.4,Bank Transfer,Shipped
1168,2025-11-03,2025,11,CUST-885,Europe,Technology,Cloud Server Subscription,499.0,4,0.1,1996.0,199.6,1796.4,1197.6,598.8,Bank Transfer,Delivered
1169,2025-05-29,2025,05,CUST-279,Latin America,Office Supplies,Ergonomic Desk Chair,299.0,1,0.15,299.0,44.85,254.15,179.4,74.75,Bank Transfer,Shipped
1170,2025-09-30,2025,09,CUST-173,Asia-Pacific,Furniture,Acoustic Soundproofing Panel,120.0,9,0.2,1080.0,216.0,864.0,648.0,216.0,Corporate Invoice,Delivered
1171,2025-08-12,2025,08,CUST-539,Middle East,Technology,Wireless Noise-Canceling Headset,149.0,2,0.1,298.0,29.8,268.2,178.8,89.4,Corporate Invoice,Shipped
1172,2025-05-29,2025,05,CUST-920,Europe,Technology,Wireless Noise-Canceling Headset,149.0,1,0.1,149.0,14.9,134.1,89.4,44.7,Corporate Invoice,Delivered
1173,2025-02-15,2025,02,CUST-510,Middle East,Office Supplies,Ergonomic Desk Chair,299.0,4,0.15,1196.0,179.4,1016.6,717.6,299.0,Credit Card,Shipped
1174,2025-06-08,2025,06,CUST-178,Europe,Furniture,Mobile Storage Cabinet,180.0,4,0.1,720.0,72.0,648.0,432.0,216.0,Credit Card,Processing
1175,2025-09-19,2025,09,CUST-205,Europe,Technology,AI Vision Camera,249.0,6,0.05,1494.0,74.7,1419.3,896.4,522.9,Bank Transfer,Delivered
1176,2025-04-12,2025,04,CUST-891,Europe,Technology,Mechanical Keyboard RGB,89.0,3,0.0,267.0,0.0,267.0,160.2,106.8,Corporate Invoice,Shipped
1177,2025-10-16,2025,10,CUST-984,Asia-Pacific,Furniture,Lounge Waiting Sofa,550.0,10,0.2,5500.0,1100.0,4400.0,3300.0,1100.0,PayPal,Delivered
1178,2025-08-14,2025,08,CUST-705,Asia-Pacific,Technology,Wireless Noise-Canceling Headset,149.0,8,0.1,1192.0,119.2,1072.8,715.2,357.6,Credit Card,Delivered
1179,2025-09-17,2025,09,CUST-158,North America,Technology,AI Vision Camera,249.0,8,0.15,1992.0,298.8,1693.2,1195.2,498.0,PayPal,Delivered
1180,2025-02-09,2025,02,CUST-493,Middle East,Furniture,Executive Conference Table,899.0,10,0.2,8990.0,1798.0,7192.0,5394.0,1798.0,Corporate Invoice,Processing
1181,2025-10-11,2025,10,CUST-429,Europe,Furniture,Executive Conference Table,899.0,8,0.2,7192.0,1438.4,5753.6,4315.2,1438.4,Corporate Invoice,Processing
1182,2025-03-19,2025,03,CUST-616,North America,Technology,Wireless Noise-Canceling Headset,149.0,2,0.1,298.0,29.8,268.2,178.8,89.4,Bank Transfer,Delivered
1183,2025-05-07,2025,05,CUST-724,Middle East,Furniture,Lounge Waiting Sofa,550.0,8,0.2,4400.0,880.0,3520.0,2640.0,880.0,Bank Transfer,Delivered
1184,2025-07-10,2025,07,CUST-153,Middle East,Office Supplies,Desk LED Lighting Bar,39.0,7,0.1,273.0,27.3,245.7,163.8,81.9,PayPal,Delivered
1185,2025-06-18,2025,06,CUST-841,Asia-Pacific,Technology,Mechanical Keyboard RGB,89.0,7,0.1,623.0,62.3,560.7,373.8,186.9,Bank Transfer,Delivered
1186,2025-02-11,2025,02,CUST-232,Latin America,Furniture,Acoustic Soundproofing Panel,120.0,6,0.1,720.0,72.0,648.0,432.0,216.0,Credit Card,Delivered
1187,2025-10-14,2025,10,CUST-761,North America,Office Supplies,Dual Monitor Arm,79.0,3,0.2,237.0,47.4,189.6,142.2,47.4,Corporate Invoice,Processing
1188,2025-07-05,2025,07,CUST-449,Europe,Technology,AI Vision Camera,249.0,5,0.05,1245.0,62.25,1182.75,747.0,435.75,Corporate Invoice,Delivered
1189,2025-04-26,2025,04,CUST-619,North America,Technology,Developer Laptop Pro,1299.0,2,0.1,2598.0,259.8,2338.2,1558.8,779.4,Credit Card,Delivered
1190,2025-11-13,2025,11,CUST-285,Europe,Technology,Mechanical Keyboard RGB,89.0,7,0.05,623.0,31.15,591.85,373.8,218.05,Bank Transfer,Shipped
1191,2025-01-23,2025,01,CUST-391,Middle East,Office Supplies,Dual Monitor Arm,79.0,4,0.15,316.0,47.4,268.6,189.6,79.0,Corporate Invoice,Delivered
1192,2025-10-01,2025,10,CUST-794,Asia-Pacific,Technology,AI Vision Camera,249.0,8,0.05,1992.0,99.6,1892.4,1195.2,697.2,Corporate Invoice,Shipped
1193,2025-05-25,2025,05,CUST-936,Europe,Office Supplies,Eco Notebook & Pen Set,19.0,9,0.15,171.0,25.65,145.35,102.6,42.75,Bank Transfer,Processing
1194,2025-03-12,2025,03,CUST-205,Middle East,Office Supplies,Ergonomic Desk Chair,299.0,8,0.1,2392.0,239.2,2152.8,1435.2,717.6,Credit Card,Delivered
1195,2025-02-12,2025,02,CUST-950,Europe,Technology,AI Vision Camera,249.0,8,0.2,1992.0,398.4,1593.6,1195.2,398.4,Corporate Invoice,Delivered
1196,2025-04-24,2025,04,CUST-505,North America,Office Supplies,Dual Monitor Arm,79.0,1,0.15,79.0,11.85,67.15,47.4,19.75,PayPal,Delivered
1197,2025-07-17,2025,07,CUST-201,Asia-Pacific,Technology,AI Vision Camera,249.0,4,0.0,996.0,0.0,996.0,597.6,398.4,PayPal,Delivered
1198,2025-03-12,2025,03,CUST-559,Latin America,Technology,AI Vision Camera,249.0,8,0.05,1992.0,99.6,1892.4,1195.2,697.2,Credit Card,Delivered
1199,2025-01-10,2025,01,CUST-640,Middle East,Office Supplies,Standing Desk Motorized,450.0,3,0.2,1350.0,270.0,1080.0,810.0,270.0,Corporate Invoice,Delivered
1200,2025-05-28,2025,05,CUST-529,Europe,Technology,AI Vision Camera,249.0,2,0.0,498.0,0.0,498.0,298.8,199.2,Corporate Invoice,Delivered
1201,2025-02-26,2025,02,CUST-688,Middle East,Office Supplies,Eco Notebook & Pen Set,19.0,9,0.0,171.0,0.0,171.0,102.6,68.4,Bank Transfer,Delivered
1202,2025-05-30,2025,05,CUST-684,Europe,Office Supplies,Ergonomic Desk Chair,299.0,10,0.1,2990.0,299.0,2691.0,1794.0,897.0,Corporate Invoice,Delivered
1203,2025-12-07,2025,12,CUST-638,North America,Furniture,Executive Conference Table,899.0,9,0.1,8091.0,809.1,7281.9,4854.6,2427.3,Credit Card,Shipped
1204,2025-08-29,2025,08,CUST-465,North America,Technology,Wireless Noise-Canceling Headset,149.0,6,0.1,894.0,89.4,804.6,536.4,268.2,Credit Card,Delivered
1205,2025-05-04,2025,05,CUST-145,Europe,Furniture,Executive Conference Table,899.0,10,0.1,8990.0,899.0,8091.0,5394.0,2697.0,PayPal,Processing
1206,2025-06-23,2025,06,CUST-930,Europe,Furniture,Acoustic Soundproofing Panel,120.0,8,0.15,960.0,144.0,816.0,576.0,240.0,Bank Transfer,Delivered
1207,2025-08-23,2025,08,CUST-142,Europe,Technology,AI Vision Camera,249.0,4,0.0,996.0,0.0,996.0,597.6,398.4,PayPal,Delivered
1208,2025-09-21,2025,09,CUST-871,North America,Office Supplies,Eco Notebook & Pen Set,19.0,8,0.1,152.0,15.2,136.8,91.2,45.6,Bank Transfer,Delivered
1209,2025-07-02,2025,07,CUST-547,Asia-Pacific,Technology,AI Vision Camera,249.0,5,0.0,1245.0,0.0,1245.0,747.0,498.0,Corporate Invoice,Shipped
1210,2025-07-17,2025,07,CUST-916,Asia-Pacific,Office Supplies,Standing Desk Motorized,450.0,8,0.15,3600.0,540.0,3060.0,2160.0,900.0,PayPal,Delivered
1211,2025-08-06,2025,08,CUST-400,Middle East,Technology,Wireless Noise-Canceling Headset,149.0,10,0.05,1490.0,74.5,1415.5,894.0,521.5,PayPal,Delivered
1212,2025-02-10,2025,02,CUST-834,Middle East,Office Supplies,Dual Monitor Arm,79.0,5,0.15,395.0,59.25,335.75,237.0,98.75,Corporate Invoice,Delivered
1213,2025-12-20,2025,12,CUST-729,Asia-Pacific,Office Supplies,Dual Monitor Arm,79.0,8,0.0,632.0,0.0,632.0,379.2,252.8,Corporate Invoice,Delivered
1214,2025-11-24,2025,11,CUST-920,Middle East,Technology,Cloud Server Subscription,499.0,7,0.1,3493.0,349.3,3143.7,2095.8,1047.9,Bank Transfer,Delivered
1215,2025-03-15,2025,03,CUST-341,North America,Furniture,Lounge Waiting Sofa,550.0,1,0.05,550.0,27.5,522.5,330.0,192.5,PayPal,Delivered
1216,2025-07-16,2025,07,CUST-479,Latin America,Furniture,Executive Conference Table,899.0,10,0.05,8990.0,449.5,8540.5,5394.0,3146.5,PayPal,Shipped
1217,2025-02-09,2025,02,CUST-421,Latin America,Furniture,Acoustic Soundproofing Panel,120.0,9,0.1,1080.0,108.0,972.0,648.0,324.0,PayPal,Delivered
1218,2025-02-28,2025,02,CUST-675,Latin America,Technology,Developer Laptop Pro,1299.0,8,0.2,10392.0,2078.4,8313.6,6235.2,2078.4,Credit Card,Delivered
1219,2025-05-14,2025,05,CUST-810,Asia-Pacific,Furniture,Lounge Waiting Sofa,550.0,4,0.2,2200.0,440.0,1760.0,1320.0,440.0,Corporate Invoice,Delivered
1220,2025-03-04,2025,03,CUST-189,Latin America,Technology,Cloud Server Subscription,499.0,8,0.05,3992.0,199.6,3792.4,2395.2,1397.2,PayPal,Delivered
1221,2025-12-30,2025,12,CUST-971,Asia-Pacific,Technology,Mechanical Keyboard RGB,89.0,9,0.1,801.0,80.1,720.9,480.6,240.3,Bank Transfer,Delivered
1222,2025-07-05,2025,07,CUST-342,Europe,Furniture,Acoustic Soundproofing Panel,120.0,2,0.05,240.0,12.0,228.0,144.0,84.0,Corporate Invoice,Delivered
1223,2025-07-04,2025,07,CUST-726,Europe,Furniture,Mobile Storage Cabinet,180.0,8,0.2,1440.0,288.0,1152.0,864.0,288.0,Credit Card,Delivered
1224,2025-06-08,2025,06,CUST-943,Latin America,Office Supplies,Desk LED Lighting Bar,39.0,9,0.15,351.0,52.65,298.35,210.6,87.75,Credit Card,Delivered
1225,2025-06-12,2025,06,CUST-452,Middle East,Furniture,Executive Conference Table,899.0,8,0.15,7192.0,1078.8,6113.2,4315.2,1798.0,Bank Transfer,Processing
1226,2025-11-24,2025,11,CUST-989,Middle East,Furniture,Acoustic Soundproofing Panel,120.0,3,0.15,360.0,54.0,306.0,216.0,90.0,Credit Card,Delivered
1227,2025-09-23,2025,09,CUST-826,Asia-Pacific,Technology,AI Vision Camera,249.0,3,0.05,747.0,37.35,709.65,448.2,261.45,Bank Transfer,Delivered
1228,2025-09-23,2025,09,CUST-381,Middle East,Office Supplies,Ergonomic Desk Chair,299.0,5,0.05,1495.0,74.75,1420.25,897.0,523.25,Bank Transfer,Delivered
1229,2025-11-11,2025,11,CUST-694,Middle East,Furniture,Executive Conference Table,899.0,9,0.05,8091.0,404.55,7686.45,4854.6,2831.85,Bank Transfer,Delivered
1230,2025-12-04,2025,12,CUST-183,North America,Furniture,Mobile Storage Cabinet,180.0,10,0.0,1800.0,0.0,1800.0,1080.0,720.0,Credit Card,Processing
1231,2025-05-16,2025,05,CUST-754,Middle East,Furniture,Acoustic Soundproofing Panel,120.0,10,0.15,1200.0,180.0,1020.0,720.0,300.0,Credit Card,Shipped
1232,2025-11-18,2025,11,CUST-924,Europe,Furniture,Mobile Storage Cabinet,180.0,5,0.15,900.0,135.0,765.0,540.0,225.0,Corporate Invoice,Delivered
1233,2025-08-21,2025,08,CUST-595,Latin America,Technology,Cloud Server Subscription,499.0,3,0.15,1497.0,224.55,1272.45,898.2,374.25,Corporate Invoice,Delivered
1234,2025-06-24,2025,06,CUST-508,Asia-Pacific,Furniture,Acoustic Soundproofing Panel,120.0,6,0.1,720.0,72.0,648.0,432.0,216.0,Bank Transfer,Delivered
1235,2025-09-21,2025,09,CUST-225,Latin America,Furniture,Executive Conference Table,899.0,6,0.05,5394.0,269.7,5124.3,3236.4,1887.9,PayPal,Shipped
1236,2025-05-07,2025,05,CUST-984,Latin America,Technology,Cloud Server Subscription,499.0,1,0.1,499.0,49.9,449.1,299.4,149.7,Corporate Invoice,Delivered
1237,2025-03-23,2025,03,CUST-610,Europe,Office Supplies,Eco Notebook & Pen Set,19.0,6,0.05,114.0,5.7,108.3,68.4,39.9,Corporate Invoice,Shipped
1238,2025-06-07,2025,06,CUST-568,Middle East,Office Supplies,Ergonomic Desk Chair,299.0,2,0.15,598.0,89.7,508.3,358.8,149.5,Bank Transfer,Delivered
1239,2025-10-26,2025,10,CUST-711,Latin America,Office Supplies,Ergonomic Desk Chair,299.0,1,0.1,299.0,29.9,269.1,179.4,89.7,Corporate Invoice,Delivered
1240,2025-10-02,2025,10,CUST-844,Asia-Pacific,Technology,Cloud Server Subscription,499.0,7,0.05,3493.0,174.65,3318.35,2095.8,1222.55,PayPal,Shipped
1241,2025-07-07,2025,07,CUST-299,Middle East,Technology,Wireless Noise-Canceling Headset,149.0,1,0.2,149.0,29.8,119.2,89.4,29.8,PayPal,Processing
1242,2025-05-28,2025,05,CUST-386,Middle East,Technology,Wireless Noise-Canceling Headset,149.0,9,0.15,1341.0,201.15,1139.85,804.6,335.25,Credit Card,Delivered
1243,2025-02-19,2025,02,CUST-873,Asia-Pacific,Office Supplies,Dual Monitor Arm,79.0,6,0.2,474.0,94.8,379.2,284.4,94.8,Bank Transfer,Delivered
1244,2025-11-05,2025,11,CUST-139,North America,Furniture,Lounge Waiting Sofa,550.0,9,0.0,4950.0,0.0,4950.0,2970.0,1980.0,Bank Transfer,Delivered
1245,2025-08-31,2025,08,CUST-243,Middle East,Furniture,Lounge Waiting Sofa,550.0,3,0.2,1650.0,330.0,1320.0,990.0,330.0,PayPal,Processing
1246,2025-06-13,2025,06,CUST-444,Middle East,Technology,Wireless Noise-Canceling Headset,149.0,10,0.1,1490.0,149.0,1341.0,894.0,447.0,Corporate Invoice,Processing
1247,2025-06-03,2025,06,CUST-526,North America,Office Supplies,Ergonomic Desk Chair,299.0,6,0.1,1794.0,179.4,1614.6,1076.4,538.2,PayPal,Delivered
1248,2025-11-02,2025,11,CUST-838,Europe,Office Supplies,Dual Monitor Arm,79.0,10,0.2,790.0,158.0,632.0,474.0,158.0,Credit Card,Processing
1249,2025-09-03,2025,09,CUST-941,Europe,Technology,Mechanical Keyboard RGB,89.0,10,0.15,890.0,133.5,756.5,534.0,222.5,Bank Transfer,Delivered
1250,2025-10-21,2025,10,CUST-421,Latin America,Furniture,Executive Conference Table,899.0,4,0.0,3596.0,0.0,3596.0,2157.6,1438.4,Corporate Invoice,Delivered
1251,2025-07-31,2025,07,CUST-582,Middle East,Furniture,Acoustic Soundproofing Panel,120.0,7,0.2,840.0,168.0,672.0,504.0,168.0,Credit Card,Delivered
1252,2025-09-23,2025,09,CUST-485,Middle East,Technology,Mechanical Keyboard RGB,89.0,6,0.15,534.0,80.1,453.9,320.4,133.5,PayPal,Delivered
1253,2025-08-24,2025,08,CUST-724,Asia-Pacific,Furniture,Mobile Storage Cabinet,180.0,9,0.1,1620.0,162.0,1458.0,972.0,486.0,Corporate Invoice,Delivered
1254,2025-05-07,2025,05,CUST-889,Asia-Pacific,Office Supplies,Eco Notebook & Pen Set,19.0,5,0.05,95.0,4.75,90.25,57.0,33.25,PayPal,Delivered
1255,2025-12-20,2025,12,CUST-673,Asia-Pacific,Furniture,Lounge Waiting Sofa,550.0,6,0.15,3300.0,495.0,2805.0,1980.0,825.0,PayPal,Delivered
1256,2025-03-04,2025,03,CUST-397,Europe,Furniture,Lounge Waiting Sofa,550.0,7,0.1,3850.0,385.0,3465.0,2310.0,1155.0,Credit Card,Delivered
1257,2025-02-10,2025,02,CUST-306,Europe,Office Supplies,Desk LED Lighting Bar,39.0,5,0.15,195.0,29.25,165.75,117.0,48.75,PayPal,Processing
1258,2025-12-23,2025,12,CUST-345,Middle East,Office Supplies,Standing Desk Motorized,450.0,2,0.2,900.0,180.0,720.0,540.0,180.0,Bank Transfer,Delivered
1259,2025-12-09,2025,12,CUST-523,North America,Furniture,Acoustic Soundproofing Panel,120.0,4,0.0,480.0,0.0,480.0,288.0,192.0,PayPal,Shipped
1260,2025-02-21,2025,02,CUST-516,Europe,Furniture,Acoustic Soundproofing Panel,120.0,1,0.2,120.0,24.0,96.0,72.0,24.0,Corporate Invoice,Shipped
1261,2025-11-30,2025,11,CUST-887,North America,Technology,AI Vision Camera,249.0,6,0.1,1494.0,149.4,1344.6,896.4,448.2,Credit Card,Processing
1262,2025-04-29,2025,04,CUST-137,Europe,Furniture,Executive Conference Table,899.0,3,0.15,2697.0,404.55,2292.45,1618.2,674.25,Corporate Invoice,Shipped
1263,2025-04-06,2025,04,CUST-681,Asia-Pacific,Furniture,Mobile Storage Cabinet,180.0,1,0.0,180.0,0.0,180.0,108.0,72.0,Credit Card,Delivered
1264,2025-05-26,2025,05,CUST-971,Europe,Office Supplies,Eco Notebook & Pen Set,19.0,9,0.15,171.0,25.65,145.35,102.6,42.75,Corporate Invoice,Delivered
1265,2025-04-09,2025,04,CUST-835,Asia-Pacific,Technology,AI Vision Camera,249.0,3,0.15,747.0,112.05,634.95,448.2,186.75,Bank Transfer,Delivered
1266,2025-06-22,2025,06,CUST-976,Middle East,Office Supplies,Eco Notebook & Pen Set,19.0,4,0.05,76.0,3.8,72.2,45.6,26.6,Corporate Invoice,Shipped
1267,2025-09-21,2025,09,CUST-243,Europe,Office Supplies,Ergonomic Desk Chair,299.0,7,0.0,2093.0,0.0,2093.0,1255.8,837.2,Corporate Invoice,Delivered
1268,2025-05-08,2025,05,CUST-871,Latin America,Technology,AI Vision Camera,249.0,7,0.05,1743.0,87.15,1655.85,1045.8,610.05,PayPal,Delivered
1269,2025-06-04,2025,06,CUST-163,Europe,Furniture,Executive Conference Table,899.0,5,0.1,4495.0,449.5,4045.5,2697.0,1348.5,Credit Card,Shipped
1270,2025-06-07,2025,06,CUST-754,North America,Technology,Wireless Noise-Canceling Headset,149.0,9,0.1,1341.0,134.1,1206.9,804.6,402.3,PayPal,Delivered
1271,2025-11-11,2025,11,CUST-565,Europe,Technology,Developer Laptop Pro,1299.0,3,0.15,3897.0,584.55,3312.45,2338.2,974.25,PayPal,Shipped
1272,2025-12-26,2025,12,CUST-796,Europe,Furniture,Lounge Waiting Sofa,550.0,9,0.05,4950.0,247.5,4702.5,2970.0,1732.5,Credit Card,Processing
1273,2025-08-17,2025,08,CUST-163,North America,Furniture,Mobile Storage Cabinet,180.0,2,0.2,360.0,72.0,288.0,216.0,72.0,Bank Transfer,Processing
1274,2025-10-02,2025,10,CUST-219,Latin America,Technology,Developer Laptop Pro,1299.0,6,0.2,7794.0,1558.8,6235.2,4676.4,1558.8,Bank Transfer,Processing
1275,2025-09-08,2025,09,CUST-235,Latin America,Technology,Mechanical Keyboard RGB,89.0,8,0.0,712.0,0.0,712.0,427.2,284.8,Corporate Invoice,Shipped
1276,2025-10-16,2025,10,CUST-505,North America,Technology,Mechanical Keyboard RGB,89.0,8,0.1,712.0,71.2,640.8,427.2,213.6,PayPal,Delivered
1277,2025-04-22,2025,04,CUST-817,Asia-Pacific,Furniture,Executive Conference Table,899.0,1,0.15,899.0,134.85,764.15,539.4,224.75,Credit Card,Processing
1278,2025-01-31,2025,01,CUST-284,Latin America,Technology,Wireless Noise-Canceling Headset,149.0,1,0.1,149.0,14.9,134.1,89.4,44.7,Bank Transfer,Shipped
1279,2025-07-11,2025,07,CUST-799,North America,Office Supplies,Desk LED Lighting Bar,39.0,7,0.15,273.0,40.95,232.05,163.8,68.25,Bank Transfer,Delivered
1280,2025-03-02,2025,03,CUST-845,Europe,Technology,Mechanical Keyboard RGB,89.0,7,0.2,623.0,124.6,498.4,373.8,124.6,Bank Transfer,Delivered
1281,2025-01-12,2025,01,CUST-488,Middle East,Office Supplies,Desk LED Lighting Bar,39.0,9,0.15,351.0,52.65,298.35,210.6,87.75,Bank Transfer,Delivered
1282,2025-08-24,2025,08,CUST-132,North America,Office Supplies,Standing Desk Motorized,450.0,5,0.05,2250.0,112.5,2137.5,1350.0,787.5,Corporate Invoice,Processing
1283,2025-01-09,2025,01,CUST-134,Middle East,Technology,Developer Laptop Pro,1299.0,2,0.0,2598.0,0.0,2598.0,1558.8,1039.2,Corporate Invoice,Processing
1284,2025-12-11,2025,12,CUST-549,Latin America,Furniture,Executive Conference Table,899.0,4,0.0,3596.0,0.0,3596.0,2157.6,1438.4,Bank Transfer,Processing
1285,2025-04-22,2025,04,CUST-935,Europe,Technology,Developer Laptop Pro,1299.0,9,0.1,11691.0,1169.1,10521.9,7014.6,3507.3,PayPal,Processing
1286,2025-11-03,2025,11,CUST-776,Europe,Furniture,Mobile Storage Cabinet,180.0,4,0.1,720.0,72.0,648.0,432.0,216.0,Bank Transfer,Shipped
1287,2025-06-03,2025,06,CUST-741,Europe,Office Supplies,Ergonomic Desk Chair,299.0,9,0.2,2691.0,538.2,2152.8,1614.6,538.2,Corporate Invoice,Processing
1288,2025-09-11,2025,09,CUST-813,Asia-Pacific,Technology,AI Vision Camera,249.0,7,0.2,1743.0,348.6,1394.4,1045.8,348.6,Corporate Invoice,Shipped
1289,2025-03-18,2025,03,CUST-346,Latin America,Office Supplies,Desk LED Lighting Bar,39.0,3,0.2,117.0,23.4,93.6,70.2,23.4,Bank Transfer,Delivered
1290,2025-12-29,2025,12,CUST-526,Latin America,Technology,Wireless Noise-Canceling Headset,149.0,1,0.2,149.0,29.8,119.2,89.4,29.8,Bank Transfer,Shipped
1291,2025-05-05,2025,05,CUST-967,Latin America,Office Supplies,Standing Desk Motorized,450.0,6,0.0,2700.0,0.0,2700.0,1620.0,1080.0,PayPal,Delivered
1292,2025-10-02,2025,10,CUST-789,Latin America,Furniture,Acoustic Soundproofing Panel,120.0,1,0.1,120.0,12.0,108.0,72.0,36.0,Credit Card,Delivered
1293,2025-04-07,2025,04,CUST-410,Asia-Pacific,Furniture,Acoustic Soundproofing Panel,120.0,8,0.05,960.0,48.0,912.0,576.0,336.0,Credit Card,Delivered
1294,2025-04-08,2025,04,CUST-820,Middle East,Furniture,Executive Conference Table,899.0,8,0.05,7192.0,359.6,6832.4,4315.2,2517.2,Bank Transfer,Shipped
1295,2025-05-03,2025,05,CUST-646,Latin America,Furniture,Mobile Storage Cabinet,180.0,5,0.15,900.0,135.0,765.0,540.0,225.0,PayPal,Delivered
1296,2025-05-14,2025,05,CUST-922,North America,Office Supplies,Eco Notebook & Pen Set,19.0,8,0.15,152.0,22.8,129.2,91.2,38.0,Corporate Invoice,Delivered
1297,2025-04-15,2025,04,CUST-984,Middle East,Office Supplies,Dual Monitor Arm,79.0,7,0.0,553.0,0.0,553.0,331.8,221.2,Bank Transfer,Delivered
1298,2025-01-09,2025,01,CUST-402,Latin America,Office Supplies,Eco Notebook & Pen Set,19.0,10,0.2,190.0,38.0,152.0,114.0,38.0,Bank Transfer,Delivered
1299,2025-06-18,2025,06,CUST-663,Latin America,Technology,Wireless Noise-Canceling Headset,149.0,10,0.05,1490.0,74.5,1415.5,894.0,521.5,PayPal,Delivered
1300,2025-09-08,2025,09,CUST-273,Asia-Pacific,Furniture,Lounge Waiting Sofa,550.0,8,0.05,4400.0,220.0,4180.0,2640.0,1540.0,Bank Transfer,Processing
1301,2025-09-08,2025,09,CUST-959,North America,Technology,Mechanical Keyboard RGB,89.0,1,0.2,89.0,17.8,71.2,53.4,17.8,Credit Card,Delivered
1302,2025-01-04,2025,01,CUST-109,Europe,Office Supplies,Standing Desk Motorized,450.0,4,0.0,1800.0,0.0,1800.0,1080.0,720.0,Bank Transfer,Processing
1303,2025-08-22,2025,08,CUST-775,Latin America,Office Supplies,Ergonomic Desk Chair,299.0,10,0.2,2990.0,598.0,2392.0,1794.0,598.0,Corporate Invoice,Delivered
1304,2025-01-04,2025,01,CUST-839,Middle East,Furniture,Lounge Waiting Sofa,550.0,1,0.0,550.0,0.0,550.0,330.0,220.0,PayPal,Processing
1305,2025-05-27,2025,05,CUST-198,North America,Technology,Mechanical Keyboard RGB,89.0,7,0.05,623.0,31.15,591.85,373.8,218.05,Bank Transfer,Delivered
1306,2025-04-09,2025,04,CUST-180,Latin America,Furniture,Mobile Storage Cabinet,180.0,6,0.1,1080.0,108.0,972.0,648.0,324.0,PayPal,Shipped
1307,2025-08-24,2025,08,CUST-769,North America,Furniture,Acoustic Soundproofing Panel,120.0,4,0.1,480.0,48.0,432.0,288.0,144.0,Credit Card,Delivered
1308,2025-07-27,2025,07,CUST-752,North America,Office Supplies,Desk LED Lighting Bar,39.0,9,0.15,351.0,52.65,298.35,210.6,87.75,Credit Card,Delivered
1309,2025-02-12,2025,02,CUST-640,North America,Office Supplies,Desk LED Lighting Bar,39.0,6,0.2,234.0,46.8,187.2,140.4,46.8,Credit Card,Delivered
1310,2025-04-19,2025,04,CUST-800,North America,Furniture,Lounge Waiting Sofa,550.0,5,0.0,2750.0,0.0,2750.0,1650.0,1100.0,PayPal,Processing
1311,2025-10-16,2025,10,CUST-312,North America,Furniture,Executive Conference Table,899.0,3,0.1,2697.0,269.7,2427.3,1618.2,809.1,Bank Transfer,Shipped
1312,2025-02-09,2025,02,CUST-954,Middle East,Office Supplies,Standing Desk Motorized,450.0,10,0.05,4500.0,225.0,4275.0,2700.0,1575.0,Corporate Invoice,Processing
1313,2025-06-19,2025,06,CUST-154,Asia-Pacific,Office Supplies,Standing Desk Motorized,450.0,2,0.2,900.0,180.0,720.0,540.0,180.0,Credit Card,Shipped
1314,2025-04-29,2025,04,CUST-506,Middle East,Technology,AI Vision Camera,249.0,10,0.2,2490.0,498.0,1992.0,1494.0,498.0,PayPal,Delivered
1315,2025-11-21,2025,11,CUST-666,Asia-Pacific,Office Supplies,Desk LED Lighting Bar,39.0,8,0.05,312.0,15.6,296.4,187.2,109.2,Corporate Invoice,Shipped
1316,2025-04-06,2025,04,CUST-917,Asia-Pacific,Furniture,Lounge Waiting Sofa,550.0,2,0.2,1100.0,220.0,880.0,660.0,220.0,Bank Transfer,Delivered
